Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4416000,1.1323577,1.1968043,1.8086666820648436,193.0,1.8086664378643036
4417000,1.2672803,1.1176796,11.362000064342283,812.0,11.362000122666359
4418000,1.1599185,1.0594935,10.699500055518001,772.0,10.69950014539063
4419000,1.2322865,1.1562104,9.96900005324278,694.0,9.969000294804573
4420000,1.168699,1.053071,None,None,None
4421000,1.2532899,1.1107454,22.24500012572389,1475.0,22.24499886482954
4422000,1.1232871,1.0396405,7.501000041607767,540.0,7.500999932487805
4423000,1.2389324,1.0713896,None,None,None
4424000,1.2299836,1.1655596,22.241000133100897,1462.0,22.240999187342823
4425000,1.2828187,1.1424054,12.6340000720229,945.0,12.633999809622765
4426000,1.1577724,1.2050623,11.291000066441484,767.0,11.290999736636877
4427000,1.2401395,1.114219,None,None,None
4428000,1.3257523,1.0643865,21.067000115755945,1472.0,21.067000549286604
4429000,1.2188704,1.1448109,22.351000130642205,1476.0,22.350999146699905
4430000,1.266082,1.1297083,None,None,None
4431000,1.2216907,1.084731,22.348000118508935,1476.0,22.348000064492226
4432000,1.0652112,1.1254733,7.45700004141933,540.0,7.456999843319257
4433000,1.1871027,1.0850854,4.473500026739202,376.0,4.473500054329634
4434000,1.2397746,1.2180687,5.267000038409606,461.0,5.267000317573547
4435000,1.2981966,1.0798175,22.319000123650767,1460.0,22.318999737501144
4436000,1.1836398,1.2099987,16.120000093476847,1153.0,16.120000019669533
4437000,1.2693464,1.0711387,None,None,None
4438000,1.2239199,1.0861135,17.517000094638206,1277.0,17.51699933409691
4439000,1.2563636,1.1145148,22.408000119263306,1473.0,22.40799979493022
4440000,1.2091455,1.11263,12.530000071623363,882.0,12.529999919235706
4441000,1.2629244,1.128221,21.18500010925345,1462.0,21.184999734163284
4442000,1.2688543,1.0726471,None,None,None
4443000,1.2252815,1.0499761,22.210000116727315,1476.0,22.2099998742342
4444000,1.2635542,1.112485,21.24800011771731,1476.0,21.248000022023916
4445000,1.2423109,1.1686453,None,None,None
4446000,1.1016022,1.1216224,8.340333381590122,606.0,8.340333426992098
4447000,1.1970938,1.1139177,2.0265000127255917,218.5,2.026500053703785
4448000,1.1814823,1.0118525,6.945500042231288,567.0,6.945500276982784
4449000,1.1795549,1.1728244,8.261500050022732,641.0,8.261500012129545
4450000,1.3070391,1.0889946,None,None,None
4451000,1.1698704,0.9729935,7.545333377240847,551.0,7.545333166917165
4452000,1.2869778,1.1732292,22.31300011300482,1462.0,22.313000161200762
4453000,1.2821134,1.1555417,13.679000078118406,930.0,13.678999930620193
4454000,1.232203,1.0960823,None,None,None
4455000,1.2053746,1.1743784,8.810333384433761,654.3333333333334,8.810333393514156
4456000,1.266273,1.1058563,None,None,None
4457000,1.2677542,1.1188091,22.334000116563402,1468.0,22.334000065922737
4458000,1.2126721,1.1169039,21.13800011551939,1476.0,21.13799988478422
4459000,1.2033457,1.1034973,7.039500048500486,567.0,7.0395001247525215
4460000,1.2612059,1.0923904,None,None,None
4461000,1.3023548,1.1563214,23.291000116150826,1473.0,23.29100003838539
4462000,1.1924819,1.2056676,17.70000010007061,1287.0,17.699999749660492
4463000,1.2800096,1.1320134,None,None,None
4464000,1.2937775,1.0559311,22.193000121042132,1468.0,22.192999243736267
4465000,1.2486856,0.99574494,21.252000116626732,1476.0,21.251999847590923
4466000,1.2700561,1.1087725,None,None,None
4467000,1.252758,1.094166,21.317000112030655,1476.0,21.316999528557062
4468000,1.2144641,1.1117339,22.31000012846198,1476.0,22.30999992787838
4469000,1.2110236,1.0509186,None,None,None
4470000,1.160676,1.1561327,13.071000071242452,964.0,13.07100023701787
4471000,1.2446465,1.0911353,None,None,None
4472000,1.1640737,1.0072718,9.155000051716343,687.3333333333334,9.155000297973553
4473000,1.2552856,1.1726699,None,None,None
4474000,1.2188244,1.1009865,22.191000114078633,1469.0,22.191000282764435
4475000,1.2257098,1.0893149,22.18900011840742,1476.0,22.188999950885773
4476000,1.2359482,1.088027,15.156000092858449,1076.0,15.156000047922134
4477000,1.1991094,1.0525538,11.278000062680803,825.0,11.278000354766846
4478000,1.1693566,1.1103129,2.663000022061169,282.0,2.6630000472068787
4479000,1.2813857,1.0376219,21.024000112200156,1469.0,21.02399981021881
4480000,1.1814712,1.1118987,4.593000029970426,411.0,4.592999942600727
4481000,1.2820518,1.2129059,14.88600008469075,1071.0,14.886000350117683
4482000,1.2506299,1.1570282,None,None,None
4483000,1.2270204,1.0765156,22.279000114649534,1468.0,22.279000524431467
4484000,1.1936806,1.0902998,11.178500062145758,771.5,11.17849999666214
4485000,1.2609752,1.1341486,8.894000049564056,641.0,8.894000068306923
4486000,1.2007418,1.0121803,3.9375000265426934,363.0,3.9375000819563866
4487000,1.2222689,1.1584506,11.227000060898717,766.5,11.227000001817942
4488000,1.2265921,1.1174282,5.248000033898279,476.0,5.248000234365463
4489000,1.2574497,1.0920762,22.344000115874223,1473.0,22.343999981880188
4490000,1.220846,1.0706528,6.336000046576373,492.0,6.335999682545662
4491000,1.2314806,1.0646145,21.120000116410665,1459.0,21.120000038295984
4492000,1.2487297,1.0232036,None,None,None
4493000,1.1794277,1.0079573,9.645333390799351,734.3333333333334,9.645333434144655
4494000,1.2399664,1.1246542,5.177000034949742,422.0,5.176999941468239
4495000,1.2220898,1.1554469,13.84700007981155,1018.0,13.846999198198318
4496000,1.267199,1.1624023,17.323000096250325,1151.0,17.323000371456146
4497000,1.1918188,1.1161761,3.307500022579916,281.0,3.3075000047683716
4498000,1.2437384,1.1104269,22.1680001153145,1464.0,22.1679998151958
4499000,1.193913,1.1085807,17.387000094982795,1203.0,17.386999756097794
4500000,1.2375013,1.0511416,7.662000052281655,660.0,7.661999553442001
