Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4343000,1.5250113,0.8578123,8.911000058869831,627.0,8.910999536514282
4344000,1.4779619,0.8502065,24.644000138388947,1472.0,24.64399890601635
4345000,1.5027361,0.8528388,None,None,None
4346000,1.476721,0.8335704,25.630000137607567,1476.0,25.62999913096428
4347000,1.5032306,0.8409508,24.602000120910816,1476.0,24.60200023651123
4348000,1.4809538,0.83540267,None,None,None
4349000,1.4686493,0.8533175,14.168000077421311,845.5,14.167999841272831
4350000,1.524469,0.81991744,None,None,None
4351000,1.4570631,0.83372897,23.468000130960718,1474.0,23.46799922734499
4352000,1.5175765,0.81457233,24.56100013491232,1476.0,24.560999631881714
4353000,1.526583,0.8023092,24.6010001397226,1476.0,None
4354000,1.4903443,0.80972165,0.1830000086920336,79.0,12.391999915242195
4355000,1.4907268,0.8005712,25.534000136656687,1462.0,25.533998807892203
4356000,1.4988385,0.839789,None,None,None
4357000,1.4826521,0.8507655,24.585000131628476,1476.0,24.584999963641167
4358000,1.5137577,0.8315015,24.74500013573561,1476.0,24.744998946785927
4359000,1.4910117,0.84488934,None,None,None
4360000,1.5096086,0.8501442,14.092500076105352,834.5,14.092499487102032
4361000,1.5099127,0.83467525,24.56800012779422,1462.0,24.56800025701523
4362000,1.4889324,0.7933612,None,None,None
4363000,1.5110685,0.8615347,24.547000129707158,1476.0,24.546999603509903
4364000,1.4936407,0.8241246,24.546000139322132,1476.0,24.545999512076378
4365000,1.5236795,0.84091973,None,None,None
4366000,1.4758711,0.8202792,24.676000134903006,1476.0,24.67599993944168
4367000,1.5174344,0.8391824,25.59900013054721,1476.0,25.59900003671646
4368000,1.489445,0.80190396,None,None,None
4369000,1.5088995,0.82325107,25.67600013979245,1476.0,25.67599906027317
4370000,1.5392599,0.8437401,24.671000136178918,1476.0,24.670999124646187
4371000,1.5177324,0.8002976,None,None,None
4372000,1.5171316,0.8520794,23.597000138252042,1476.0,23.59699948132038
4373000,1.4941894,0.8585652,18.549000099417754,1129.0,18.548999816179276
4374000,1.5103135,0.8172307,24.627000135020353,1462.0,24.626998871564865
4375000,1.5220394,0.8134937,None,None,None
4376000,1.516065,0.81896824,23.683000132790767,1476.0,23.682999558746815
4377000,1.4958093,0.8289426,24.664000132586807,1476.0,24.663999900221825
4378000,1.5077915,0.8606794,11.304000078118406,745.0,11.30399976670742
4379000,1.5221543,0.8176183,None,None,None
4380000,1.5104849,0.82996064,24.614000132423826,1469.0,24.6139994263649
4381000,1.4946212,0.846563,25.6950001452351,1476.0,25.694998547434807
4382000,1.5363239,0.8210954,None,None,None
4383000,1.5140465,0.824549,23.52800013392698,1476.0,23.528000004589558
4384000,1.5222963,0.8463143,24.51400013489183,1476.0,24.51399916410446
4385000,1.5112727,0.8554336,15.005000092089176,955.0,15.004999622702599
4386000,1.4981034,0.7975328,None,None,None
4387000,1.4831836,0.8387661,24.627000130247325,1472.0,24.626999471336603
4388000,1.474575,0.769226,24.600000128382817,1476.0,24.599999360740185
4389000,1.4981532,0.84819514,19.796000111149624,1218.0,19.796000570058823
4390000,1.5162543,0.8203144,None,None,None
4391000,1.505792,0.84310585,24.57700013415888,1471.0,24.576999485492706
4392000,1.52527,0.8239177,25.590000128606334,1476.0,25.590000063180923
4393000,1.5241684,0.8243371,None,None,None
4394000,1.496438,0.83085346,24.635000129113905,1476.0,24.63499967753887
4395000,1.4990014,0.84506744,24.644000133383088,1476.0,24.643998853862286
4396000,1.5267671,0.80959886,None,None,None
4397000,1.5058721,0.831818,23.569000126444735,1476.0,23.568999364972115
4398000,1.5279633,0.83150965,24.63400013849605,1476.0,24.633999094367027
4399000,1.5035012,0.82358766,None,None,None
4400000,1.522835,0.8267887,24.672000139020383,1476.0,24.672000467777252
4401000,1.5044398,0.82385445,15.063000084948726,984.0,15.062999501824379
4402000,1.5021284,0.8095674,24.61600013298448,1460.0,24.616000711917877
4403000,1.4992857,0.83531296,12.424000065773726,794.0,12.423999831080437
4404000,1.5121267,0.8425545,23.4180001236964,1381.0,None
4405000,1.4863635,0.7958423,None,None,23.417999669909477
4406000,1.4959534,0.8375233,24.624000130221248,1466.0,24.623999170958996
4407000,1.506681,0.8281615,None,None,None
4408000,1.4855881,0.8089021,24.646000135922804,1476.0,24.645999409258366
4409000,1.5209646,0.8276076,25.653000135323964,1476.0,25.65299977362156
4410000,1.5204264,0.8221733,None,None,None
4411000,1.5089731,0.8624396,12.954500072344672,779.0,12.954499788582325
4412000,1.5297468,0.85563767,13.159000081999693,851.5,13.158999532461166
4413000,1.5091864,0.84205216,16.067000085371546,965.0,16.066999599337578
4414000,1.4944278,0.8619853,None,None,None
4415000,1.4719108,0.84960085,25.754000147688203,1463.0,25.75399910286069
4416000,1.5047745,0.82894236,24.723000143421814,1476.0,24.72299912571907
4417000,1.5342388,0.8053498,None,None,None
4418000,1.5042267,0.8555508,24.627000125939958,1476.0,24.627000153064728
4419000,1.5046456,0.8302552,23.59800012712367,1476.0,23.597999706864357
4420000,1.5056722,0.8348069,None,None,None
4421000,1.5060518,0.78121716,24.667000140529126,1476.0,24.66700004041195
4422000,1.4967633,0.853477,23.57600012642797,1476.0,23.575998954474926
4423000,1.5287493,0.7767933,None,None,None
4424000,1.4665718,0.8394963,24.728000142145902,1476.0,24.728000193834305
4425000,1.499136,0.8125343,15.135000093840063,998.0,15.134999677538872
4426000,1.5038027,0.85949117,23.62000013270881,1462.0,23.619999615475535
